name,description,price,location,url,page
iphone 13,iphone 13 promax,"EGP 37,000","1st Avenue NorthSide, Hurghada•",https://www.dubizzle.com.eg/en/ad/iphone-13-promax-ID205982416.html,19
iphone 13,iPhone 13 128 new White,"EGP 30,000","Tanta, Gharbia•",https://www.dubizzle.com.eg/en/ad/iphone-13-128-new-white-ID205982320.html,19
iphone 13,iPhone 13 Pro,"EGP 25,000","Shorouk City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID205981982.html,19
iphone 13,iPhone 13 - 128GB - White,"EGP 23,000","New Cairo, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-128gb-white-ID205981923.html,19
iphone 13,iPhone 13,"EGP 26,500","Asyut City, Asyut•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205981907.html,19
iphone 13,iPhone 13,"EGP 26,000","Dar al-Salaam, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205981853.html,19
iphone 13,iphone 13 ايفون 13 good condition,"EGP 26,000","Fleming, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-%D8%A7%D9%8A%D9%81%D9%88%D9%86-13-good-condition-ID205981321.html,19
iphone 13,"iPhone 13 Purchased from Tradeline, battery 100%","EGP 30,000","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-purchased-from-tradeline-battery-100-ID205133427.html,19
iphone 13,iPhone 13 Pro Max 256,"EGP 27,000","Dekheila, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256-ID205980858.html,19
iphone 13,iPhone 13,"EGP 26,000","Hadayek al-Kobba, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205980203.html,19
iphone 13,IPhone 13 Pro Max,"EGP 40,000","Al Hadaba Al Olya, Mokattam•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID205979819.html,19
iphone 13,iPhone 13,"EGP 18,500","Awayed, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205979533.html,19
iphone 13,iPhone 13 Pro Max,"EGP 39,000","True, Nasr City•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID205412484.html,20
iphone 13,iPhone 13 128,"EGP 23,000","Shubra, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-128-ID205979264.html,20
iphone 13,iphone 13 ايفون 13,"EGP 27,000","Laurent, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-%D8%A7%D9%8A%D9%81%D9%88%D9%86-13-ID205979150.html,20
iphone 13,ابل ايفون 13 برو | apple iPhone 13 pro,"EGP 35,000","Kilo 21, Agami•",https://www.dubizzle.com.eg/en/ad/%D8%A7%D8%A8%D9%84-%D8%A7%D9%8A%D9%81%D9%88%D9%86-13-%D8%A8%D8%B1%D9%88-apple-iphone-13-pro-ID205978916.html,20
iphone 13,iPhone 13 128GB,"EGP 23,000","Sheikh Zayed, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-128gb-ID205978515.html,20
iphone 13,Iphone 13,"EGP 24,000","Helwan, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205683509.html,20
iphone 13,iPhone 13,"EGP 19,000","Entrada, New Capital City•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205977566.html,20
iphone 13,iphone 13,"EGP 29,000","Azarita, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205977450.html,20
iphone 13,iphone 13 pro max 512 G خطين,"EGP 39,500
Negotiable","Laurent, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-512-g-%D8%AE%D8%B7%D9%8A%D9%86-ID205976337.html,20
iphone 13,iphone 13,"EGP 29,000","Heliopolis, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205976215.html,20
iphone 13,apple iphone 13,"EGP 28,000","Obour City, Cairo•",https://www.dubizzle.com.eg/en/ad/apple-iphone-13-ID205956486.html,20
iphone 13,iphone 13 pro 100%,"EGP 23,000","Zagazig, Sharqia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-100-ID205975344.html,20
iphone 13,Pink IPhone 13 128 GB,"EGP 20,000
Negotiable","Victoria, Alexandria•",https://www.dubizzle.com.eg/en/ad/pink-iphone-13-128-gb-ID205974940.html,20
iphone 13,iphone 13,"EGP 27,500","Asafra, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205650005.html,20
iphone 13,IPhone 13 Pro Max,"EGP 29,000","Agouza, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID205973180.html,20
iphone 13,iphone 13 Pro Max 256GB,"EGP 35,000","Heliopolis, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256gb-ID205972868.html,20
iphone 13,iPhone 13 pro max,"EGP 40,000","13th District, Sheikh Zayed•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID205972843.html,20
iphone 13,Iphone 13 pro max,"EGP 40,000
Negotiable","Zezenia, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID205970995.html,20
iphone 13,iPhone 13 pro max للبيع,"EGP 42,000","Ezbet El Nakhl, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID205970955.html,20
iphone 13,iphone 13 pro كسر زيرو,"EGP 32,000
Negotiable","Ma'sara, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-%D9%83%D8%B3%D8%B1-%D8%B2%D9%8A%D8%B1%D9%88-ID204043208.html,20
iphone 13,iPhone 13 Pro Max – 256 جيجا – Alpine Green – حالة ممتازة,"EGP 37,000","Syaheia 4, 6th of October•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256-%D8%AC%D9%8A%D8%AC%D8%A7-alpine-green-%D8%AD%D8%A7%D9%84%D8%A9-%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D8%A9-ID205969552.html,20
iphone 13,iPhone 13 استخدام أسبوعين فقط,"EGP 20,000
Negotiable","New Nozha, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A3%D8%B3%D8%A8%D9%88%D8%B9%D9%8A%D9%86-%D9%81%D9%82%D8%B7-ID205969116.html,20
iphone 13,iphone 13 pro 256 GB 100%B,"EGP 35,000","Awayed, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-256-gb-100b-ID205663762.html,20
iphone 13,iphone 13 pro max بدون اي عيوب,"EGP 35,000","Obour City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-%D8%A8%D8%AF%D9%88%D9%86-%D8%A7%D9%8A-%D8%B9%D9%8A%D9%88%D8%A8-ID205968796.html,20
iphone 13,iPhone 13,"EGP 24,500","Haram, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205967849.html,20
iphone 13,iPhone 13pro,"EGP 32,000","Bilbeis, Sharqia•",https://www.dubizzle.com.eg/en/ad/iphone-13pro-ID205047509.html,20
iphone 13,iPhone 13,"EGP 20,500","Ard El Lewa, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205967664.html,20
iphone 13,iPhone 13,"EGP 18,500","Sidi Beshr, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205966931.html,20
iphone 13,iphone 13 pro max,"EGP 38,000","Madinaty, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID205966604.html,20
iphone 13,iphone 13 pro max ١٣ برو ماكس,"EGP 30,000","Zawya al-Hamra, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-%D9%A1%D9%A3-%D8%A8%D8%B1%D9%88-%D9%85%D8%A7%D9%83%D8%B3-ID205966112.html,20
iphone 13,iphone 13 -128gb,"EGP 24,500","Tahta, Sohag•",https://www.dubizzle.com.eg/en/ad/iphone-13-128gb-ID205965758.html,20
iphone 13,iphone 13 pro max,"EGP 38,500
Negotiable","Sheikh Zayed, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID198602493.html,20
iphone 13,iPhone 13 pro max,"EGP 32,000","Sayeda Zeinab, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID205963602.html,20
iphone 13,iPhone 13 128GB Starlight,Not Available,"Salam City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-128gb-starlight-ID205656155.html,20
iphone 13,iPhone 13 pro مساحه 512 بطاريه 85% وتر بروف,"EGP 35,000","Hadayek al-Ahram, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-%D9%85%D8%B3%D8%A7%D8%AD%D9%87-512-%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D9%87-85-%D9%88%D8%AA%D8%B1-%D8%A8%D8%B1%D9%88%D9%81-ID204496832.html,20
iphone 13,iPhone 13 mini,"EGP 20,000","Degla Palms Compound, 6th of October•",https://www.dubizzle.com.eg/en/ad/iphone-13-mini-ID205962725.html,20
iphone 13,iphone 13,"EGP 23,000","Heliopolis, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205962639.html,20
iphone 13,iPhone 13 128 giga battery 100,"EGP 28,000","1st Settlement, New Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-128-giga-battery-100-ID205962039.html,20
iphone 13,IPhone 13 Pro Max dual sim 256GB,"EGP 42,000
Negotiable","Stanley, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-dual-sim-256gb-ID205961390.html,20
iphone 13,iPhone 13,"EGP 25,000
Negotiable","Beni Suef City, Beni Suef•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205960485.html,20
iphone 13,iphone 13 pro,"EGP 33,000","Ons, Sheikh Zayed•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID205960483.html,20
iphone 13,iPhone 13 جديد,"EGP 29,500","Faisal, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-%D8%AC%D8%AF%D9%8A%D8%AF-ID205960300.html,20
iphone 13,iPhone 13 شرحتين,"EGP 21,500","Ismailia City, Ismailia•",https://www.dubizzle.com.eg/en/ad/iphone-13-%D8%B4%D8%B1%D8%AD%D8%AA%D9%8A%D9%86-ID205959987.html,20
iphone 13,iPhone 13,"EGP 25,500","Hadayek al-Ahram, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205958263.html,20
iphone 13,Iphone 13 pro max - ايفون 13 برو ماكس,"EGP 38,000","6th of October, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-%D8%A7%D9%8A%D9%81%D9%88%D9%86-13-%D8%A8%D8%B1%D9%88-%D9%85%D8%A7%D9%83%D8%B3-ID205958172.html,20
